
Standard & Poors 500 Index,Last: 4401.6699,Change:  -16.9701
"Date: 15 February 2022, 06:28 GMT-5",Bid: 4338.6899,Ask: 4456.71,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Thu Apr 14 2022,SPX220414C03200000,0,0,1257.5,1268.6,0,0.4669,0.9695,0.0001,15,3200.00,SPX220414P03200000,13.65,0.15,9.5,10,262,0.4605,-0.0297,0.0001,10523
Thu Apr 14 2022,SPXW220414C03200000,1235.12,0,1257.6,1268.6,0,0.4669,0.9692,0.0001,2,3200.00,SPXW220414P03200000,13.87,0.17,9.8,10.1,33,0.4611,-0.03,0.0001,174
Thu Apr 14 2022,SPX220414C03225000,0,0,1232.9,1244,0,0.4605,0.968,0.0001,0,3225.00,SPX220414P03225000,14.25,0.15,10,10.4,35,0.455,-0.0312,0.0001,805
Thu Apr 14 2022,SPXW220414C03225000,0,0,1233.1,1244,0,0.4608,0.9677,0.0001,0,3225.00,SPXW220414P03225000,14.1,-0.25,10.2,10.5,4,0.4552,-0.0315,0.0001,178
Thu Apr 14 2022,SPX220414C03250000,0,0,1208.4,1219.5,0,0.4546,0.9665,0.0001,0,3250.00,SPX220414P03250000,14.15,-0.55,10.4,10.9,45,0.4493,-0.0328,0.0001,1837
Thu Apr 14 2022,SPXW220414C03250000,0,0,1208.5,1219.5,0,0.4546,0.9661,0.0001,0,3250.00,SPXW220414P03250000,15,0,10.6,11,1,0.4494,-0.0331,0.0001,159
Thu Apr 14 2022,SPX220414C03275000,0,0,1183.9,1195,0,0.4487,0.9648,0.0001,0,3275.00,SPX220414P03275000,15,-0.4,10.9,11.4,80,0.4438,-0.0344,0.0001,1055
Thu Apr 14 2022,SPXW220414C03275000,0,0,1184.1,1195,0,0.449,0.9644,0.0001,0,3275.00,SPXW220414P03275000,15.9,0,11.1,11.5,0,0.4439,-0.0348,0.0001,46
Thu Apr 14 2022,SPX220414C03300000,0,0,1159.5,1170.6,0,0.4433,0.963,0.0001,1,3300.00,SPX220414P03300000,16.01,-0.14,11.4,11.9,482,0.4383,-0.0362,0.0001,4676
Thu Apr 14 2022,SPXW220414C03300000,0,0,1159.7,1171.5,0,0.4466,0.9626,0.0001,0,3300.00,SPXW220414P03300000,15.97,-2.45,11.6,12,0,0.4383,-0.0366,0.0001,80
Thu Apr 14 2022,SPX220414C03325000,0,0,1135.1,1146.3,0,0.4381,0.9612,0.0001,0,3325.00,SPX220414P03325000,17,0.1,12,12.4,136,0.4329,-0.0381,0.0001,2710
Thu Apr 14 2022,SPXW220414C03325000,0,0,1135.2,1146.2,0,0.4377,0.9607,0.0001,0,3325.00,SPXW220414P03325000,16.9,-0.3,12.2,12.5,93,0.4328,-0.0385,0.0001,202
Thu Apr 14 2022,SPX220414C03350000,0,0,1110.7,1121.8,0,0.4321,0.9592,0.0001,0,3350.00,SPX220414P03350000,17.04,-0.71,12.6,13,76,0.4276,-0.04,0.0001,1019
Thu Apr 14 2022,SPXW220414C03350000,0,0,1110.9,1122.7,0,0.4351,0.9587,0.0001,0,3350.00,SPXW220414P03350000,18.77,0.67,12.8,13.1,1,0.4276,-0.0405,0.0001,224
Thu Apr 14 2022,SPX220414C03375000,0,0,1086.3,1097.4,0,0.4262,0.9571,0.0001,0,3375.00,SPX220414P03375000,22.52,3.97,13.2,13.6,25,0.4222,-0.0422,0.0001,419
Thu Apr 14 2022,SPXW220414C03375000,1119.37,0,1086.5,1097.4,0,0.4264,0.9566,0.0001,1,3375.00,SPXW220414P03375000,23.72,4.82,13.4,13.7,1,0.4221,-0.0426,0.0001,122
Thu Apr 14 2022,SPX220414C03400000,0,0,1062,1073.1,0,0.4208,0.9548,0.0001,2,3400.00,SPX220414P03400000,18.34,-4.35,13.9,14.2,267,0.4168,-0.0444,0.0001,5123
Thu Apr 14 2022,SPXW220414C03400000,1018.23,-3.62,1062.2,1073.1,2,0.4209,0.9544,0.0001,3,3400.00,SPXW220414P03400000,18.9,-4.4,14.1,14.4,106,0.4171,-0.0448,0.0001,306
Thu Apr 14 2022,SPX220414C03425000,0,0,1037.7,1048.7,0,0.415,0.9524,0.0001,0,3425.00,SPX220414P03425000,12.36,0,14.5,14.9,0,0.4114,-0.0468,0.0001,1626
Thu Apr 14 2022,SPXW220414C03425000,1009.64,0,1037.9,1048.9,0,0.4156,0.952,0.0001,6,3425.00,SPXW220414P03425000,21,0,14.8,15.1,0,0.4119,-0.0472,0.0001,27
Thu Apr 14 2022,SPX220414C03450000,0,0,1013.5,1024.6,0,0.4101,0.9499,0.0001,2,3450.00,SPX220414P03450000,20.61,-0.94,15.3,15.7,23,0.4066,-0.0493,0.0001,1753
Thu Apr 14 2022,SPXW220414C03450000,0,0,1013.6,1024.6,0,0.4098,0.9494,0.0001,0,3450.00,SPXW220414P03450000,23.63,1.78,15.5,15.8,10,0.4064,-0.0498,0.0001,91
Thu Apr 14 2022,SPX220414C03470000,0,0,994.1,1005.2,0,0.4055,0.9478,0.0001,0,3470.00,SPX220414P03470000,23.1,0.7,15.9,16.3,4,0.4023,-0.0515,0.0001,54
Thu Apr 14 2022,SPXW220414C03470000,0,0,994.3,1005.3,0,0.4058,0.9472,0.0001,0,3470.00,SPXW220414P03470000,21.7,-1.1,16.1,16.5,1,0.4024,-0.052,0.0001,72
Thu Apr 14 2022,SPX220414C03475000,0,0,989.3,1000.4,0,0.4046,0.9472,0.0001,0,3475.00,SPX220414P03475000,22.7,0.1,16.1,16.4,3,0.4012,-0.052,0.0001,1877
Thu Apr 14 2022,SPXW220414C03475000,974.58,0,989.5,1000.4,0,0.4047,0.9467,0.0001,0,3475.00,SPXW220414P03475000,23.35,0.35,16.3,16.7,1,0.4016,-0.0525,0.0001,129
Thu Apr 14 2022,SPX220414C03480000,0,0,984.4,995.5,0,0.4032,0.9466,0.0001,0,3480.00,SPX220414P03480000,23.57,0,16.2,16.6,0,0.4002,-0.0526,0.0001,55
Thu Apr 14 2022,SPXW220414C03480000,0,0,984.6,995.6,0,0.4035,0.9461,0.0001,0,3480.00,SPXW220414P03480000,15.1,0,16.5,16.8,0,0.4005,-0.0531,0.0001,3
Thu Apr 14 2022,SPX220414C03490000,0,0,974.8,985.9,0,0.4014,0.9455,0.0001,0,3490.00,SPX220414P03490000,15.5,0,16.5,16.9,0,0.398,-0.0537,0.0001,29
Thu Apr 14 2022,SPXW220414C03490000,0,0,975,985.9,0,0.4014,0.945,0.0001,0,3490.00,SPXW220414P03490000,37.3,0,16.8,17.2,0,0.3986,-0.0542,0.0001,33
Thu Apr 14 2022,SPX220414C03500000,1151.21,0,965.1,976.2,0,0.3991,0.9443,0.0002,3,3500.00,SPX220414P03500000,22.5,-1.3,16.9,17.3,573,0.3962,-0.0549,0.0002,8666
Thu Apr 14 2022,SPXW220414C03500000,922.31,-3.94,965.3,976.3,4,0.3993,0.9438,0.0002,5,3500.00,SPXW220414P03500000,25.4,1.25,17.1,17.5,8,0.3963,-0.0554,0.0002,3485
Thu Apr 14 2022,SPX220414C03510000,0,0,955.5,966.6,0,0.3972,0.9431,0.0002,0,3510.00,SPX220414P03510000,15.8,0,17.2,17.6,0,0.394,-0.0561,0.0002,346
Thu Apr 14 2022,SPXW220414C03510000,0,0,955.7,966.7,0,0.3974,0.9426,0.0002,0,3510.00,SPXW220414P03510000,29.73,5.03,17.5,17.9,1,0.3946,-0.0566,0.0002,6
Thu Apr 14 2022,SPX220414C03520000,0,0,945.8,956.9,0,0.3948,0.9419,0.0002,0,3520.00,SPX220414P03520000,15.8,0,17.6,18,0,0.3922,-0.0573,0.0002,67
Thu Apr 14 2022,SPXW220414C03520000,0,0,946,957,0,0.395,0.9413,0.0002,0,3520.00,SPXW220414P03520000,31.17,5.97,17.9,18.2,1,0.3925,-0.0579,0.0002,1061
Thu Apr 14 2022,SPX220414C03525000,0,0,941,952.1,0,0.3938,0.9413,0.0002,0,3525.00,SPX220414P03525000,15.5,0,17.8,18.2,0,0.3913,-0.058,0.0002,4381
Thu Apr 14 2022,SPXW220414C03525000,0,0,941.2,952.2,0,0.394,0.9407,0.0002,0,3525.00,SPXW220414P03525000,10.52,0,18,18.4,0,0.3913,-0.0585,0.0002,42
Thu Apr 14 2022,SPX220414C03530000,0,0,936.2,947.3,0,0.3928,0.9406,0.0002,0,3530.00,SPX220414P03530000,15.2,0,17.9,18.4,0,0.3901,-0.0586,0.0002,110
Thu Apr 14 2022,SPXW220414C03530000,0,0,936.4,947.4,0,0.393,0.94,0.0002,0,3530.00,SPXW220414P03530000,26.7,0.85,18.2,18.6,16,0.3904,-0.0592,0.0002,52
Thu Apr 14 2022,SPX220414C03540000,0,0,926.6,937.7,0,0.3908,0.9393,0.0002,0,3540.00,SPX220414P03540000,15.5,0,18.3,18.8,0,0.3882,-0.0599,0.0002,144
Thu Apr 14 2022,SPXW220414C03540000,0,0,926.8,937.8,0,0.391,0.9387,0.0002,0,3540.00,SPXW220414P03540000,25.63,-0.52,18.6,19,1,0.3885,-0.0605,0.0002,47
Thu Apr 14 2022,SPX220414C03550000,0,0,917,928.1,0,0.3888,0.938,0.0002,0,3550.00,SPX220414P03550000,25.2,-1.1,18.7,19.1,19,0.3861,-0.0612,0.0002,4452
Thu Apr 14 2022,SPXW220414C03550000,1180.87,0,917.2,928.2,0,0.3889,0.9374,0.0002,1,3550.00,SPXW220414P03550000,26.08,-0.62,19,19.4,12,0.3866,-0.0618,0.0002,431
Thu Apr 14 2022,SPX220414C03560000,0,0,907.4,918.5,0,0.3867,0.9366,0.0002,0,3560.00,SPX220414P03560000,25.45,0,19.1,19.5,0,0.3841,-0.0626,0.0002,69
Thu Apr 14 2022,SPXW220414C03560000,0,0,907.6,918.6,0,0.3868,0.936,0.0002,0,3560.00,SPXW220414P03560000,26.63,-0.67,19.4,19.8,23,0.3846,-0.0632,0.0002,78
Thu Apr 14 2022,SPX220414C03570000,0,0,897.8,908.9,0,0.3846,0.9352,0.0002,0,3570.00,SPX220414P03570000,33.47,6.02,19.5,20,75,0.3824,-0.064,0.0002,127
Thu Apr 14 2022,SPXW220414C03570000,0,0,898.1,909,0,0.3849,0.9346,0.0002,0,3570.00,SPXW220414P03570000,18.3,0,19.8,20.2,0,0.3826,-0.0646,0.0002,28
Thu Apr 14 2022,SPX220414C03575000,0,0,893,904.1,0,0.3835,0.9345,0.0002,0,3575.00,SPX220414P03575000,28.38,0,19.7,20.2,0,0.3813,-0.0647,0.0002,509
Thu Apr 14 2022,SPXW220414C03575000,0,0,893.3,904.2,0,0.3839,0.9339,0.0002,0,3575.00,SPXW220414P03575000,27.5,0,20,20.4,0,0.3816,-0.0653,0.0002,7
Thu Apr 14 2022,SPX220414C03580000,0,0,888.2,899.3,0,0.3824,0.9338,0.0002,0,3580.00,SPX220414P03580000,26.46,0,19.9,20.4,0,0.3803,-0.0654,0.0002,181
Thu Apr 14 2022,SPXW220414C03580000,0,0,888.5,899.5,0,0.383,0.9331,0.0002,0,3580.00,SPXW220414P03580000,25.07,0,20.2,20.7,0,0.3807,-0.0661,0.0002,41
Thu Apr 14 2022,SPX220414C03590000,0,0,878.7,889.8,0,0.3807,0.9323,0.0002,0,3590.00,SPX220414P03590000,29.22,0,20.3,20.8,0,0.3782,-0.0669,0.0002,1636
Thu Apr 14 2022,SPXW220414C03590000,0,0,878.9,889.9,0,0.3808,0.9316,0.0002,1,3590.00,SPXW220414P03590000,17.8,0,20.7,21.1,0,0.3789,-0.0675,0.0002,70
Thu Apr 14 2022,SPX220414C03600000,939.42,0,869.1,880.2,0,0.3785,0.9308,0.0002,7,3600.00,SPX220414P03600000,27.95,-1.25,20.8,21.3,474,0.3766,-0.0684,0.0002,11635
Thu Apr 14 2022,SPXW220414C03600000,827.54,-5.11,869.5,880.3,2,0.379,0.9301,0.0002,3,3600.00,SPXW220414P03600000,29.49,-0.16,21.1,21.5,44,0.3767,-0.0691,0.0002,226
Thu Apr 14 2022,SPX220414C03610000,0,0,859.6,870.7,0,0.3766,0.9292,0.0002,0,3610.00,SPX220414P03610000,15.86,0,21.2,21.7,0,0.3744,-0.07,0.0002,25
Thu Apr 14 2022,SPXW220414C03610000,0,0,859.9,870.8,0,0.3769,0.9286,0.0002,0,3610.00,SPXW220414P03610000,33.6,3.3,21.6,22,21,0.375,-0.0706,0.0002,846
Thu Apr 14 2022,SPX220414C03620000,0,0,850,861.1,0,0.3744,0.9276,0.0002,0,3620.00,SPX220414P03620000,33.4,3,21.7,22.2,115,0.3726,-0.0716,0.0002,119
Thu Apr 14 2022,SPXW220414C03620000,0,0,850.3,861.3,0,0.3748,0.927,0.0002,0,3620.00,SPXW220414P03620000,30.48,-0.42,22,22.5,1,0.373,-0.0722,0.0002,38
Thu Apr 14 2022,SPX220414C03625000,0,0,845.3,856.4,0,0.3736,0.9268,0.0002,0,3625.00,SPX220414P03625000,29.8,-0.95,21.9,22.4,4,0.3715,-0.0724,0.0002,2700
Thu Apr 14 2022,SPXW220414C03625000,0,0,845.6,856.5,0,0.3739,0.9261,0.0002,0,3625.00,SPXW220414P03625000,34.5,4,22.3,22.7,7,0.3721,-0.0731,0.0002,108
Thu Apr 14 2022,SPX220414C03630000,0,0,840.5,851.6,0,0.3724,0.926,0.0002,0,3630.00,SPX220414P03630000,34.4,3.35,22.2,22.7,264,0.3708,-0.0732,0.0002,325
Thu Apr 14 2022,SPXW220414C03630000,0,0,840.8,851.8,0,0.3729,0.9253,0.0002,0,3630.00,SPXW220414P03630000,32.5,0.9,22.5,23,8,0.3711,-0.0739,0.0002,58
Thu Apr 14 2022,SPX220414C03640000,0,0,831,842.1,0,0.3705,0.9243,0.0002,0,3640.00,SPX220414P03640000,30.3,-1.4,22.6,23.1,97,0.3685,-0.0749,0.0002,216
Thu Apr 14 2022,SPXW220414C03640000,0,0,831.3,842.3,0,0.3709,0.9236,0.0002,0,3640.00,SPXW220414P03640000,34.3,2.05,23,23.4,17,0.3692,-0.0756,0.0002,13
Thu Apr 14 2022,SPX220414C03650000,0,0,821.5,832.6,0,0.3685,0.9226,0.0002,1,3650.00,SPX220414P03650000,31.08,-1.27,23.1,23.7,242,0.3668,-0.0766,0.0002,2001
Thu Apr 14 2022,SPXW220414C03650000,0,0,821.8,832.8,0,0.3689,0.9219,0.0002,0,3650.00,SPXW220414P03650000,35.8,2.85,23.5,24,9,0.3673,-0.0773,0.0002,27
Thu Apr 14 2022,SPX220414C03660000,0,0,812,823.1,0,0.3664,0.9208,0.0002,0,3660.00,SPX220414P03660000,34.4,1.35,23.6,24.2,167,0.3649,-0.0784,0.0002,3044
Thu Apr 14 2022,SPXW220414C03660000,0,0,815.1,821,0,0.3678,0.9201,0.0002,0,3660.00,SPXW220414P03660000,34.2,0.6,23.9,24.5,7,0.3652,-0.0791,0.0002,59
Thu Apr 14 2022,SPX220414C03670000,0,0,804.2,812.1,0,0.3647,0.919,0.0002,0,3670.00,SPX220414P03670000,33.8,0.05,24.2,24.7,112,0.3631,-0.0802,0.0002,895
Thu Apr 14 2022,SPXW220414C03670000,0,0,805.3,811.9,0,0.3659,0.9183,0.0002,0,3670.00,SPXW220414P03670000,34.5,0.2,24.5,25,10,0.3633,-0.0809,0.0002,103
Thu Apr 14 2022,SPX220414C03675000,0,0,799.5,807.4,0,0.3639,0.9181,0.0002,4,3675.00,SPX220414P03675000,33.28,-0.87,24.4,25,510,0.3621,-0.0811,0.0002,4157
Thu Apr 14 2022,SPXW220414C03675000,776.13,0,801,806.8,0,0.365,0.9174,0.0002,1,3675.00,SPXW220414P03675000,35.8,1.15,24.7,25.3,13,0.3623,-0.0818,0.0002,178
Thu Apr 14 2022,SPX220414C03680000,0,0,794.4,803.1,0,0.363,0.9172,0.0002,2,3680.00,SPX220414P03680000,32.4,-2.05,24.7,25.2,91,0.361,-0.082,0.0002,182
Thu Apr 14 2022,SPXW220414C03680000,0,0,796.2,802.1,0,0.3639,0.9164,0.0002,0,3680.00,SPXW220414P03680000,37.2,2.15,25,25.6,7,0.3615,-0.0828,0.0002,67
Thu Apr 14 2022,SPX220414C03690000,0,0,785.3,793.2,0,0.3608,0.9153,0.0002,0,3690.00,SPX220414P03690000,36,0.75,25.2,25.8,91,0.3591,-0.0839,0.0002,630
Thu Apr 14 2022,SPXW220414C03690000,774.01,0,786.8,792.7,0,0.3621,0.9145,0.0002,1,3690.00,SPXW220414P03690000,36.55,0,25.6,26.2,0,0.3598,-0.0847,0.0002,72
Thu Apr 14 2022,SPX220414C03700000,0,0,775.3,784.1,0,0.3584,0.9133,0.0002,0,3700.00,SPX220414P03700000,34.68,-1.32,25.8,26.4,8221,0.3574,-0.0859,0.0002,18933
Thu Apr 14 2022,SPXW220414C03700000,0,0,777.1,783.5,0,0.36,0.9125,0.0002,0,3700.00,SPXW220414P03700000,34.9,-2.35,26.2,26.8,11,0.358,-0.0866,0.0002,124
Thu Apr 14 2022,SPX220414C03710000,0,0,765.9,774.6,0,0.3564,0.9113,0.0002,0,3710.00,SPX220414P03710000,38.33,0,26.4,27,0,0.3556,-0.0879,0.0002,565
Thu Apr 14 2022,SPXW220414C03710000,0,0,768,773.8,0,0.3581,0.9105,0.0002,0,3710.00,SPXW220414P03710000,38.05,0,26.8,27.4,0,0.3561,-0.0887,0.0002,28
Thu Apr 14 2022,SPX220414C03720000,0,0,756.6,765.3,0,0.3548,0.9093,0.0003,0,3720.00,SPX220414P03720000,44.9,7.35,27,27.6,4,0.3537,-0.0899,0.0003,135
Thu Apr 14 2022,SPXW220414C03720000,0,0,758.7,764.4,0,0.3563,0.9085,0.0003,0,3720.00,SPXW220414P03720000,35.7,-2.45,27.4,28,12,0.3543,-0.0907,0.0003,152
Thu Apr 14 2022,SPX220414C03725000,0,0,752.1,760.7,0,0.3543,0.9082,0.0003,1,3725.00,SPX220414P03725000,38.1,0.1,27.3,27.9,2,0.3528,-0.091,0.0003,1251
Thu Apr 14 2022,SPXW220414C03725000,820.44,0,754,759.8,0,0.3555,0.9074,0.0003,2,3725.00,SPXW220414P03725000,46,7.6,27.7,28.3,2,0.3533,-0.0918,0.0003,123
Thu Apr 14 2022,SPX220414C03730000,0,0,747.2,755.9,0,0.3528,0.9072,0.0003,0,3730.00,SPX220414P03730000,40.7,2.3,27.6,28.2,39,0.3518,-0.092,0.0003,126
Thu Apr 14 2022,SPXW220414C03730000,780.49,0,749.3,755,0,0.3543,0.9064,0.0003,2,3730.00,SPXW220414P03730000,37.5,-1.5,28,28.6,15,0.3523,-0.0928,0.0003,191
Thu Apr 14 2022,SPX220414C03740000,0,0,738.2,746,0,0.3506,0.905,0.0003,0,3740.00,SPX220414P03740000,38.3,-0.95,28.3,28.9,2,0.3502,-0.0942,0.0003,170
Thu Apr 14 2022,SPXW220414C03740000,0,0,740,745.7,0,0.3526,0.9042,0.0003,0,3740.00,SPXW220414P03740000,18.17,0,28.7,29.3,0,0.3507,-0.095,0.0003,44
Thu Apr 14 2022,SPX220414C03750000,0,0,728.5,737.2,0,0.3491,0.9028,0.0003,8,3750.00,SPX220414P03750000,38.61,-1.49,28.9,29.6,1246,0.3484,-0.0964,0.0003,3721
Thu Apr 14 2022,SPXW220414C03750000,730.62,0,730.5,736.2,0,0.3502,0.902,0.0003,1,3750.00,SPXW220414P03750000,40.8,0.05,29.3,29.9,20,0.3488,-0.0972,0.0003,231
Thu Apr 14 2022,SPX220414C03760000,0,0,719.8,727.5,0,0.3476,0.9006,0.0003,0,3760.00,SPX220414P03760000,41.51,0.51,29.6,30.2,20,0.3465,-0.0986,0.0003,634
Thu Apr 14 2022,SPXW220414C03760000,0,0,721.3,727,0,0.3486,0.8997,0.0003,0,3760.00,SPXW220414P03760000,40.2,-1.35,30,30.6,36,0.3469,-0.0995,0.0003,99
Thu Apr 14 2022,SPX220414C03770000,0,0,710.1,718.6,0,0.3458,0.8983,0.0003,0,3770.00,SPX220414P03770000,42.5,0.6,30.3,30.9,45,0.3447,-0.101,0.0003,369
Thu Apr 14 2022,SPXW220414C03770000,0,0,712,717.7,0,0.3468,0.8974,0.0003,0,3770.00,SPXW220414P03770000,28.4,0,30.7,31.3,0,0.3453,-0.1018,0.0003,84
Thu Apr 14 2022,SPX220414C03775000,0,0,705.7,713.4,0,0.3443,0.8971,0.0003,0,3775.00,SPX220414P03775000,43.72,1.32,30.6,31.3,6,0.3438,-0.1021,0.0003,1516
Thu Apr 14 2022,SPXW220414C03775000,738.4,0,707.4,713.1,0,0.346,0.8962,0.0003,2,3775.00,SPXW220414P03775000,42.02,-2.13,31.1,31.7,1,0.3444,-0.103,0.0003,26
Thu Apr 14 2022,SPX220414C03780000,801.34,0,700.7,709.2,0,0.3435,0.8959,0.0003,1,3780.00,SPX220414P03780000,39.3,-3.5,31,31.7,150,0.343,-0.1033,0.0003,595
Thu Apr 14 2022,SPXW220414C03780000,0,0,702.4,708.8,0,0.345,0.895,0.0003,0,3780.00,SPXW220414P03780000,40.13,0,31.4,32.1,0,0.3434,-0.1042,0.0003,29
Thu Apr 14 2022,SPX220414C03790000,746.7,0,691.4,699.9,0,0.3416,0.8935,0.0003,123,3790.00,SPX220414P03790000,46.31,2.51,31.7,32.4,1,0.3411,-0.1058,0.0003,78
Thu Apr 14 2022,SPXW220414C03790000,0,0,693.5,699.1,0,0.343,0.8925,0.0003,0,3790.00,SPXW220414P03790000,50.38,5.98,32.2,32.8,3,0.3417,-0.1067,0.0003,48
Thu Apr 14 2022,SPX220414C03800000,621.45,-25.45,682.2,690.6,3,0.3398,0.891,0.0003,22,3800.00,SPX220414P03800000,42.69,-2.11,32.4,33.2,315,0.3393,-0.1082,0.0003,10770
Thu Apr 14 2022,SPXW220414C03800000,830.12,0,684.3,689.8,0,0.3412,0.89,0.0003,2,3800.00,SPXW220414P03800000,44.38,1.6,32.9,33.6,26,0.3399,-0.1092,0.0003,118
Thu Apr 14 2022,SPX220414C03810000,0,0,673.5,681,0,0.3382,0.8884,0.0003,0,3810.00,SPX220414P03810000,50,0,33.2,33.9,0,0.3375,-0.1108,0.0003,745
Thu Apr 14 2022,SPXW220414C03810000,809.46,0,674.7,681,0,0.3394,0.8874,0.0003,1,3810.00,SPXW220414P03810000,47.7,1.4,33.7,34.3,4,0.3382,-0.1117,0.0003,88
Thu Apr 14 2022,SPX220414C03815000,0,0,668.9,676.4,0,0.3373,0.8871,0.0003,0,3815.00,SPX220414P03815000,47.6,0,33.5,34.3,0,0.3365,-0.1121,0.0003,103
Thu Apr 14 2022,SPXW220414C03815000,0,0,670.5,676,0,0.3385,0.8862,0.0003,0,3815.00,SPXW220414P03815000,55.3,8.4,34.1,34.7,4,0.3373,-0.113,0.0003,4
Thu Apr 14 2022,SPX220414C03820000,0,0,664.3,671.8,0,0.3364,0.8858,0.0003,0,3820.00,SPX220414P03820000,48.21,1.41,33.9,34.7,770,0.3356,-0.1134,0.0003,3130
Thu Apr 14 2022,SPXW220414C03820000,0,0,665.9,671.4,0,0.3376,0.8848,0.0003,0,3820.00,SPXW220414P03820000,54.4,6.15,34.5,35.1,10,0.3364,-0.1144,0.0003,37
Thu Apr 14 2022,SPX220414C03825000,0,0,659.1,667.5,0,0.335,0.8845,0.0003,3,3825.00,SPX220414P03825000,50.12,2.82,34.3,35.1,36,0.3347,-0.1147,0.0003,1143
Thu Apr 14 2022,SPXW220414C03825000,0,0,661.3,666.8,0,0.3366,0.8835,0.0003,0,3825.00,SPXW220414P03825000,49.7,0.95,34.9,35.5,9,0.3355,-0.1157,0.0003,188
Thu Apr 14 2022,SPX220414C03830000,0,0,654.6,662.9,0,0.3342,0.8831,0.0003,0,3830.00,SPX220414P03830000,50.29,0,34.7,35.5,0,0.3338,-0.1161,0.0003,715
Thu Apr 14 2022,SPXW220414C03830000,0,0,656.7,662.2,0,0.3357,0.8821,0.0003,0,3830.00,SPXW220414P03830000,51.1,2.75,35.3,36,4,0.3346,-0.1171,0.0003,67
Thu Apr 14 2022,SPX220414C03835000,0,0,650.5,658,0,0.3336,0.8818,0.0003,0,3835.00,SPX220414P03835000,46.7,0,35.1,35.9,0,0.333,-0.1174,0.0003,5
Thu Apr 14 2022,SPXW220414C03835000,0,0,652.1,657.6,0,0.3347,0.8808,0.0003,0,3835.00,SPXW220414P03835000,51.2,2.2,35.7,36.4,4,0.3337,-0.1184,0.0003,60
Thu Apr 14 2022,SPX220414C03840000,0,0,645.4,653.8,0,0.3325,0.8804,0.0003,0,3840.00,SPX220414P03840000,51.39,0,35.6,36.4,0,0.3322,-0.1188,0.0003,302
Thu Apr 14 2022,SPXW220414C03840000,651.21,0,647.2,653.4,0,0.3339,0.8794,0.0003,3,3840.00,SPXW220414P03840000,58.3,8.85,36.1,36.8,8,0.3327,-0.1198,0.0003,28
Thu Apr 14 2022,SPX220414C03845000,0,0,641.4,648.8,0,0.3318,0.879,0.0003,0,3845.00,SPX220414P03845000,33.5,0,36,36.8,0,0.3313,-0.1202,0.0003,9
Thu Apr 14 2022,SPXW220414C03845000,0,0,643,648.5,0,0.333,0.878,0.0003,0,3845.00,SPXW220414P03845000,57.8,7.85,36.6,37.2,4,0.3319,-0.1212,0.0003,48
Thu Apr 14 2022,SPX220414C03850000,672.88,0,636.8,644.2,0,0.3308,0.8776,0.0003,7,3850.00,SPX220414P03850000,48.15,-1.7,36.4,37.2,1053,0.3303,-0.1216,0.0003,17347
Thu Apr 14 2022,SPXW220414C03850000,684.14,0,638.1,644.2,0,0.332,0.8766,0.0003,12,3850.00,SPXW220414P03850000,49.41,-1.14,37,37.7,10,0.3311,-0.1226,0.0003,391
Thu Apr 14 2022,SPX220414C03855000,0,0,631.9,640.1,0,0.3301,0.8762,0.0004,0,3855.00,SPX220414P03855000,51.84,1.59,36.8,37.7,1,0.3295,-0.123,0.0004,208
Thu Apr 14 2022,SPXW220414C03855000,0,0,633.9,639.3,0,0.3312,0.8751,0.0004,0,3855.00,SPXW220414P03855000,53.5,2.4,37.4,38.1,4,0.3301,-0.1241,0.0004,7
Thu Apr 14 2022,SPX220414C03860000,0,0,627.7,635.1,0,0.3291,0.8747,0.0004,0,3860.00,SPX220414P03860000,49.42,-1.58,37.3,38.1,601,0.3287,-0.1245,0.0004,566
Thu Apr 14 2022,SPXW220414C03860000,674.7,0,629.2,634.6,0,0.3299,0.8737,0.0004,2,3860.00,SPXW220414P03860000,61.1,9.45,37.9,38.5,5,0.3292,-0.1255,0.0004,82
Thu Apr 14 2022,SPX220414C03865000,0,0,623.2,630.5,0,0.3282,0.8733,0.0004,0,3865.00,SPX220414P03865000,32.7,0,37.7,38.5,0,0.3277,-0.126,0.0004,2
Thu Apr 14 2022,SPXW220414C03865000,0,0,624.8,630.2,0,0.3294,0.8722,0.0004,0,3865.00,SPXW220414P03865000,60.5,8.25,38.3,39,4,0.3284,-0.127,0.0004,40
Thu Apr 14 2022,SPX220414C03870000,0,0,618.3,626.4,0,0.3274,0.8718,0.0004,0,3870.00,SPX220414P03870000,53,0.85,38.1,39,45,0.3269,-0.1274,0.0004,307
Thu Apr 14 2022,SPXW220414C03870000,0,0,620.2,625.6,0,0.3283,0.8707,0.0004,0,3870.00,SPXW220414P03870000,53.2,-0.4,38.8,39.4,10,0.3275,-0.1285,0.0004,65
Thu Apr 14 2022,SPX220414C03875000,830.62,0,613.6,621.8,0,0.3262,0.8703,0.0004,53,3875.00,SPX220414P03875000,52.67,-0.18,38.6,39.4,16,0.3259,-0.1289,0.0004,468
Thu Apr 14 2022,SPXW220414C03875000,621.06,0,615.7,621.1,0,0.3275,0.8692,0.0004,3,3875.00,SPXW220414P03875000,53.21,-0.19,39.2,39.9,40,0.3266,-0.13,0.0004,46
